"NUM_CNPJ_CPF","NOME DO _FORNECEDOR","MUNICIPIO","UF","NUM_FISCAL","DATA NOTA","VALOR DO ITEM","CATEGORIA","LOCAL VIAGEM","UF LOCAL VIAGEM","DAT_INI","DAT_FIM","DSC_OBJETO_EVENTO"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9457,25/12/2017,2525,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",21/12/2017,26/12/2017,"Agenda Privada"
13704826000183,"LANCHONETE POINT DO AÇAI","RIO DE JANEIRO","RJ",1241,26/12/2017,4876,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO JOÃO DA BARRA","RJ",20/12/2017,26/12/2017,"Preparar a participação do PR na cerimônia de assinatura de Decreto de Zona de Processamento de Exportação do Porto de Açu, a ser realizado no dia 27dez2017, às 11h"
7108585000107,"MC DANTAS PADARIA E CONFEITARIA EIRELI","RIO DE JANEIRO","RJ",10982,26/12/2017,3393,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO JOÃO DA BARRA","RJ",20/12/2017,26/12/2017,"Preparar a participação do PR na cerimônia de assinatura de Decreto de Zona de Processamento de Exportação do Porto de Açu, a ser realizado no dia 27dez2017, às 11h"
13059697000118,"RENATO RIOS CHOPERIA E RESTAURANTE","RIO DE JANEIRO","RJ",14767,27/12/2017,1000,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO JOÃO DA BARRA","RJ",20/12/2017,26/12/2017,"Preparar a participação do PR na cerimônia de assinatura de Decreto de Zona de Processamento de Exportação do Porto de Açu, a ser realizado no dia 27dez2017, às 11h"
13059697000118,"RENATO RIOS CHOPERIA E RESTAURANTE","RIO DE JANEIRO","RJ",14768,27/12/2017,1000,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO JOÃO DA BARRA","RJ",20/12/2017,26/12/2017,"Preparar a participação do PR na cerimônia de assinatura de Decreto de Zona de Processamento de Exportação do Porto de Açu, a ser realizado no dia 27dez2017, às 11h"
13059697000118,"RENATO RIOS CHOPERIA E RESTAURANTE","RIO DE JANEIRO","RJ",14769,27/12/2017,1000,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO JOÃO DA BARRA","RJ",20/12/2017,26/12/2017,"Preparar a participação do PR na cerimônia de assinatura de Decreto de Zona de Processamento de Exportação do Porto de Açu, a ser realizado no dia 27dez2017, às 11h"
13059697000118,"RENATO RIOS CHOPERIA E RESTAURANTE","RIO DE JANEIRO","RJ",14770,27/12/2017,1000,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO JOÃO DA BARRA","RJ",20/12/2017,26/12/2017,"Preparar a participação do PR na cerimônia de assinatura de Decreto de Zona de Processamento de Exportação do Porto de Açu, a ser realizado no dia 27dez2017, às 11h"
13059697000118,"RENATO RIOS CHOPERIA E RESTAURANTE","RIO DE JANEIRO","RJ",14771,27/12/2017,1000,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO JOÃO DA BARRA","RJ",20/12/2017,26/12/2017,"Preparar a participação do PR na cerimônia de assinatura de Decreto de Zona de Processamento de Exportação do Porto de Açu, a ser realizado no dia 27dez2017, às 11h"
13059697000118,"RENATO RIOS CHOPERIA E RESTAURANTE","RIO DE JANEIRO","RJ",14772,27/12/2017,"212,5","FORNECIMENTO DE ALIMENTAÇÃO","SÃO JOÃO DA BARRA","RJ",20/12/2017,26/12/2017,"Preparar a participação do PR na cerimônia de assinatura de Decreto de Zona de Processamento de Exportação do Porto de Açu, a ser realizado no dia 27dez2017, às 11h"
7108585000107,"MC DANTAS PADARIA E CONFEITARIA EIRELI","RIO DE JANEIRO","RJ",10893,27/12/2017,"60,5","FORNECIMENTO DE ALIMENTAÇÃO","SÃO JOÃO DA BARRA","RJ",20/12/2017,26/12/2017,"Preparar a participação do PR na cerimônia de assinatura de Decreto de Zona de Processamento de Exportação do Porto de Açu, a ser realizado no dia 27dez2017, às 11h"
26262785000164,"RESTAURANTE BOM SABOR","SANTA CRUZ","RJ",15951,27/12/2017,"422,91","FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",27/12/2017,04/01/2018,"ACOMPANHAR O EXMO SR PRESIDENTE DA REPUBLICA"
12126845000107,"TULIP CAMPOS HOTELARIA SPE S.A","CAMPOS DOS GOYTACAZES","RJ",1352,28/12/2017,357,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO JOÃO DA BARRA","RJ",20/12/2017,26/12/2017,"Preparar a participação do PR na cerimônia de assinatura de Decreto de Zona de Processamento de Exportação do Porto de Açu, a ser realizado no dia 27dez2017, às 11h"
26450727000164,"PADARIA ITACURUÇÁ","RIO DE JANEIRO","RJ",121,28/12/2017,280,"GENEROS DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",27/12/2017,04/01/2018,"ACOMPANHAR O EXMO SR PRESIDENTE DA REPUBLICA"
0,"PROMENADE ITAGUAÍ","RIO DE JANEIRO","RJ",01/01/2476,29/12/2017,"293,5","FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",27/12/2017,04/01/2018,"ACOMPANHAR O EXMO SR PRESIDENTE DA REPUBLICA"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9458,06/01/2018,1825,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",04/01/2018,07/01/2018,"AGENDA PRIVADA"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9460,12/01/2018,1100,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",10/01/2018,12/01/2018,"AGENDA PRIVADA"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9462,19/01/2018,2275,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",16/01/2018,18/01/2018,"ATIVIDADE PRIVADA NO SBT - SISTEMA BRASILEIRO DE TELEVISÃO"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9464,23/01/2018,1525,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",21/01/2018,23/01/2018,"Participar de almoço-reunião no Citibank - São Paulo"
8038554000190,"BRAZOLLAS COMERCIO DE ALIMENTOS LTDA","RIO VERDE","GO",121690,28/01/2018,"93,9","FORNECIMENTO DE ALIMENTAÇÃO","RIO VERDE","GO",26/01/2018,30/01/2018,"Cerimônia de Lançamento do Custeio Antecipado da Safra 2018/2019"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9465,29/01/2018,950,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",28/01/2018,29/01/2018,"Agenda Privada - entrevista ao Jornal Gente da Rádio Bandeirantes"
22468290000135,"F MONTEIRO DE OLIVEIRA EIRELI - ME","RIO VERDE","GO",1994,29/01/2018,3750,"FORNECIMENTO DE ALIMENTAÇÃO","RIO VERDE","GO",26/01/2018,30/01/2018,"Cerimônia de Lançamento do Custeio Antecipado da Safra 2018/2019"
37649795000173,"MAMEDIO E FREITAS LTDA - ME","RIO VERDE","GO",533,29/01/2018,"565,5","FORNECIMENTO DE ALIMENTAÇÃO","RIO VERDE","GO",26/01/2018,30/01/2018,"Cerimônia de Lançamento do Custeio Antecipado da Safra 2018/2019"
22468290000135,"F MONTEIRO DE OLIVEIRA EIRELI - ME","RIO VERDE","GO",1995,30/01/2018,825,"FORNECIMENTO DE ALIMENTAÇÃO","RIO VERDE","GO",26/01/2018,30/01/2018,"Cerimônia de Lançamento do Custeio Antecipado da Safra 2018/2019"
15402329000156,"FACIL ALIMENTOS","RIO VERDE","GO",1,30/01/2018,108,"FORNECIMENTO DE ALIMENTAÇÃO","RIO VERDE","GO",26/01/2018,30/01/2018,"Cerimônia de Lançamento do Custeio Antecipado da Safra 2018/2019"
37649795000173,"MAMEDIO E FREITAS LTDA - ME","RIO VERDE","GO",537,30/01/2018,"97,5","FORNECIMENTO DE ALIMENTAÇÃO","RIO VERDE","GO",26/01/2018,30/01/2018,"Cerimônia de Lançamento do Custeio Antecipado da Safra 2018/2019"
2783295000145,"SALGUEIRO PLAZA HOTEL LTDA - ME","SALGUEIRO","PE",215,31/01/2018,90,"FORNECIMENTO DE ALIMENTAÇÃO","CABROBÓ","PE",30/01/2018,"02-fev-18","Cerimônia de entrega da Estação EBI-2 do eixo norte do Projeto de Integração do Rio São Francisco - PISF"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4269,01/03/2018,7830,"FORNECIMENTO DE ALIMENTAÇÃO","SOROCABA","SP","27-fev-18",02/03/2018,"Cerimônia de entrega de ambulâncias SAMU 192 - renovação da frota"
21929447000110,"SABORES MINEIROS EIRELI ME",,"SP",675,02/03/2018,"328,9","FORNECIMENTO DE ALIMENTAÇÃO","SOROCABA","SP","27-fev-18",02/03/2018,"Cerimônia de entrega de ambulâncias SAMU 192 - renovação da frota"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4279,02/03/2018,600,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",01/03/2018,03/03/2018,"Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4285,02/03/2018,210,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",01/03/2018,03/03/2018,"Agenda Privada"
18273056000185,"MIRIAM ROSA MARTINS SANTOS-ME",,"MG",1950,07/03/2018,160,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO ROQUE DE MINAS","MG",06/03/2018,09/03/2018,"Revitalização de Bacias do Rio São Francisco e Rio Parnaíba"
21169462000107,"RICARDO AZIZ BARBOSA ME",,"MG",1158,08/03/2018,"5881,2","FORNECIMENTO DE ALIMENTAÇÃO","SÃO ROQUE DE MINAS","MG",06/03/2018,09/03/2018,"Revitalização de Bacias do Rio São Francisco e Rio Parnaíba"
3753269000137,"ESTALAÇÃO GUIA LOPES ME",,"MG",2357,08/03/2018,20,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO ROQUE DE MINAS","MG",06/03/2018,09/03/2018,"Revitalização de Bacias do Rio São Francisco e Rio Parnaíba"
4246901000119,"HOTEL CHAPADÃO DA CANASTRA LTDA-ME",,"MG",621,09/03/2018,8010,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO ROQUE DE MINAS","MG",06/03/2018,09/03/2018,"Revitalização de Bacias do Rio São Francisco e Rio Parnaíba"
42802108000148,"MÔNICA ANDRADE PAIVA QUEIROZ ME",,"MG",4,09/03/2018,"2582,4","FORNECIMENTO DE ALIMENTAÇÃO","SÃO ROQUE DE MINAS","MG",06/03/2018,09/03/2018,"Revitalização de Bacias do Rio São Francisco e Rio Parnaíba"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4331,09/03/2018,420,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",09/03/2018,09/03/2018,"Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4372,14/03/2018,8640,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",08/03/2018,14/03/2018,"1 - Abertura da Plenária Conj. dos Trab Institucionais da Fed.das Assoc. Comerc. de SP, 13/03 15h;."
28174590000198,"SABORES DO BREAK PROMOÇÃO DE EVENTOS LTDA ME",,"SP",83,14/03/2018,7938,"FORNECIMENTO DE ALIMENTAÇÃO","RIBEIRÃO PRETO","SP",11/03/2018,14/03/2018,"Abertura da Safra de Cana - 2018/2019"
16613759000180,"FAZENDINHA EMPREENDIMENTOS EM ALIMENTAÇÃO - EPP",,"SP",29,14/03/2018,"1161,44","FORNECIMENTO DE ALIMENTAÇÃO","RIBEIRÃO PRETO","SP",11/03/2018,14/03/2018,"Abertura da Safra de Cana - 2018/2019"
12928593000130,"SOUZA FORI E FORI LTDA ME",,"SP",71130,14/03/2018,"138,05","FORNECIMENTO DE ALIMENTAÇÃO","CARAGUATATUBA","SP",13/03/2018,16/03/2018,"Anúncio de Entrega de Títulos Urbanos e Rurais de Regularização Fundiária."
47396635000202,"HM HOTEIS E TURISMO SA","SÃO PAULO","SP",15596,16/03/2018,1208,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",16/03/2018,17/03/2018,"Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4393,16/03/2018,1080,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",15/03/2018,17/03/2018,"Agenda Privada"
33472739000155,"CONFEITARIA SANTO AMARO LTDA","RIO DE JANEIRO","RJ",4001,21/03/2018,14450,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",20/03/2018,22/03/2018,"Reunião com o comando da Intervenção Federal do Rio de Janeiro"
17288717000183,"HEIDIANE SOUZA LUCENA ALMEIDA - ME",,"BA",1,22/03/2018,"49064,7","FORNECIMENTO DE ALIMENTAÇÃO","XIQUE XIQUE","BA",18/03/2018,24/03/2018,"Cerimônia de Inauguração das Etapas 1 e 2 do Baixio de Irecê"
9345172000252,"E. ROCHA BESSA","IRECÊ","BA",14034,22/03/2018,"373,1","FORNECIMENTO DE ALIMENTAÇÃO","XIQUE XIQUE","BA",18/03/2018,24/03/2018,"Cerimônia de Inauguração das Etapas 1 e 2 do Baixio de Irecê"
9345172000252,"E. ROCHA BESSA","IRECÊ","BA",14033,22/03/2018,"317,85","FORNECIMENTO DE ALIMENTAÇÃO","XIQUE XIQUE","BA",18/03/2018,24/03/2018,"Cerimônia de Inauguração das Etapas 1 e 2 do Baixio de Irecê"
14657558000159,"MANOEL NUNES DOS SANTOS",,"BA",331,22/03/2018,"200,07","FORNECIMENTO DE ALIMENTAÇÃO","XIQUE XIQUE","BA",18/03/2018,24/03/2018,"Cerimônia de Inauguração das Etapas 1 e 2 do Baixio de Irecê"
9345172000252,"E. ROCHA BESSA","IRECÊ","BA",14032,22/03/2018,120,"FORNECIMENTO DE ALIMENTAÇÃO","XIQUE XIQUE","BA",18/03/2018,24/03/2018,"Cerimônia de Inauguração das Etapas 1 e 2 do Baixio de Irecê"
5251879000249,"LAZAR COMÉRCIO DE ALIMENTOS E SERVIÇOS HOTELEIROS LTDA","PETROLINA","PE",11714,23/03/2018,3796,"FORNECIMENTO DE ALIMENTAÇÃO","XIQUE XIQUE","BA",18/03/2018,24/03/2018,"Cerimônia de Inauguração das Etapas 1 e 2 do Baixio de Irecê"
15689941000151,"POSTO JOALINA",,"PE",2414,23/03/2018,10,"GENEROS DE ALIMENTAÇÃO","XIQUE XIQUE","BA",18/03/2018,24/03/2018,"Cerimônia de Inauguração das Etapas 1 e 2 do Baixio de Irecê"
156772000117,"RESTAURANTE BANDEIRANTES DO CASTELO LTDA","RIO DE JANEIRO","RJ",29,26/03/2018,3000,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",20/03/2018,22/03/2018,"Reunião com o comando da Intervenção Federal do Rio de Janeiro"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4443,26/03/2018,4260,"FORNECIMENTO DE ALIMENTAÇÃO","SAO PAULO","SP",23/03/2018,27/03/2018,"REUNIÃO DA DIRETORIA PLENA DA FEDERAÇÃO DO COMÉRCIO DE BENS, SERVIÇOS E TURISMO DO ESTADO DE SÃO PAULO (FECOMÉRCIO-SP)."
2178017000169,"SANFERNANDO ALIMENTOS LTDA","RECIFE","PE",3004,27/03/2018,"9809,62","FORNECIMENTO DE ALIMENTAÇÃO","GOIANA","PE",20/03/2018,24/03/2018,"1. Visita à planta industrial da Fiat Chrysler;"
16874127000170,"PADARIA E CONFEITARIA CENTRAL LTDA ME - PANNETERIA",,"ES",261,29/03/2018,17848,"FORNECIMENTO DE ALIMENTAÇÃO","VITORIA","ES",26/03/2018,29/03/2018,"Cerimônia de Inauguração do Novo Aeroporto de Vitória"
9967852018506,"HOTELARIA ACCOR BRASIL S/A",,"SP",750,05/06/2018,140,"FORNECIMENTO DE ALIMENTAÇÃO","RIBEIRÃO PRETO","SP","27-abr-18","03-mai-18","Cerimônia de Abertura de 25a edição do AGRISHOW - Feira Internacional de Tecnologia Agrícola em Ação"
3785697000141,"GRAND HOTEL ROYAL SOROCABA LTDA - EPP","SOROCABA","SP",32222,07/06/2018,17020,"FORNECIMENTO DE ALIMENTAÇÃO","SOROCABA","SP",05/06/2018,08/06/2018,"Cerimônia de Lançamento da Pedra Fundamental do Reator Multipropósito Brasileiro (RMB) e início dos testes de integração dos Turbogeradores LABGENE."
3512920000187,"PÓRTICO HOTEL E RESTAURANTE LTDA","SOROCABA","SP",51587,07/06/2018,667,"FORNECIMENTO DE ALIMENTAÇÃO","SOROCABA","SP",05/06/2018,08/06/2018,"Cerimônia de Lançamento da Pedra Fundamental do Reator Multipropósito Brasileiro (RMB) e início dos testes de integração dos Turbogeradores LABGENE."
3785697000141,"GRAND HOTEL ROYAL SOROCABA LTDA - EPP","SOROCABA","SP",32228,08/06/2018,986,"FORNECIMENTO DE ALIMENTAÇÃO","SOROCABA","SP",05/06/2018,08/06/2018,"Cerimônia de Lançamento da Pedra Fundamental do Reator Multipropósito Brasileiro (RMB) e início dos testes de integração dos Turbogeradores LABGENE."
3785697000141,"GRAND HOTEL ROYAL SOROCABA LTDA - EPP","SOROCABA","SP",32229,08/06/2018,696,"FORNECIMENTO DE ALIMENTAÇÃO","SOROCABA","SP",05/06/2018,08/06/2018,"Cerimônia de Lançamento da Pedra Fundamental do Reator Multipropósito Brasileiro (RMB) e início dos testes de integração dos Turbogeradores LABGENE."
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4851,08/06/2018,840,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",14/06/2018,16/06/2018,"Agenda Privada"
3785697000141,"GRAND HOTEL ROYAL SOROCABA LTDA - EPP","SOROCABA","SP",32254,09/06/2018,145,"FORNECIMENTO DE ALIMENTAÇÃO","SOROCABA","SP",05/06/2018,08/06/2018,"Cerimônia de Lançamento da Pedra Fundamental do Reator Multipropósito Brasileiro (RMB) e início dos testes de integração dos Turbogeradores LABGENE."
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4893,15/06/2018,720,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",14/06/2018,16/06/2018,"Agenda Privada"
8754919000182,"A. FIRMINO DA SILVA FILHO","PACARAIMA","RR",140,20/06/2018,7500,"FORNECIMENTO DE ALIMENTAÇÃO","PACARAIMA","RR",15/06/2018,19/06/2018,"Visita ao 7o Batalhão de Infantaria de Selva e o 3o Pelotão Especial de Fronteira da Unidade Pacaraima/RR."
14478093000179,"VENZEL & CIA LTDA-EPP","BOA VISTA","RR",5317,20/06/2018,3520,"FORNECIMENTO DE ALIMENTAÇÃO","BOA VISTA","RR",15/06/2018,21/06/2018,"1. Almoço no Clube de Oficiais de Boa Vista e Reunião com Líderes"
16601050210,"RAIMUNDO BEZERRA DA SILVA","PACARAIMA","RR","S/N",21/06/2018,275,"FORNECIMENTO DE ALIMENTAÇÃO","PACARAIMA","RR",15/06/2018,19/06/2018,"Visita ao 7o Batalhão de Infantaria de Selva e o 3o Pelotão Especial de Fronteira da Unidade Pacaraima/RR."
16665434000140,"PASCARELLI E VIEIRA REPRESENTAÇÃO DE PROD ALIMENTICIOS LTDA ME","BOA VISTA","RR",24,21/06/2018,13260,"FORNECIMENTO DE ALIMENTAÇÃO","BOA VISTA","RR",15/06/2018,21/06/2018,"1. Almoço no Clube de Oficiais de Boa Vista e Reunião com Líderes"
16665434000140,"PASCARELLI E VIEIRA REPRESENTAÇÃO DE PROD ALIMENTICIOS LTDA ME","BOA VISTA","RR",25,21/06/2018,1500,"FORNECIMENTO DE ALIMENTAÇÃO","BOA VISTA","RR",15/06/2018,21/06/2018,"1. Almoço no Clube de Oficiais de Boa Vista e Reunião com Líderes"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4924,22/06/2018,720,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","26-mai-18","29-mai-18","Jantar por ocasião do Fórum de Investimento Brasil 2018 - 28/05"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",151901,29/06/2018,960,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",28/06/2018,29/06/2018,"Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",151907,29/06/2018,240,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",28/06/2018,29/06/2018,"Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",151901,29/06/2018,1560,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",01/11/2018,03/11/2018,"Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9518,07/07/2018,210,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",06/07/2018,07/07/2018,"Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5022,14/07/2018,2520,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",12/07/2018,15/07/2018,"Agenda Privada"
33472739000155,"CONFEITARIA SANTO AMARO LTDA","RIO DE JANEIRO","RJ",4457,20/07/2018,14040,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",19/07/2018,21/07/2018,"35o Convenção Internacional da Associação de Homens de Negócio do Evangelho Pleno - ADHONEP"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5063,20/07/2018,960,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",20/07/2018,21/07/2018,"Agenda Privada"
21633296000158,"GLOBO ESTACIONAMENTOS EIRELI","RIO DE JANEIRO","RJ",34466,20/07/2018,336,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",19/07/2018,21/07/2018,"35o Convenção Internacional da Associação de Homens de Negócio do Evangelho Pleno - ADHONEP"
156772000117,"RESTAURANTE BANDEIRANTES DO CASTELO LTDA","RIO DE JANEIRO","RJ",32,25/07/2018,8450,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",19/07/2018,21/07/2018,"35o Convenção Internacional da Associação de Homens de Negócio do Evangelho Pleno - ADHONEP"
33472739000155,"CONFEITARIA SANTO AMARO LTDA","RIO DE JANEIRO","RJ",4471,26/07/2018,7040,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",26/07/2018,27/07/2018,"Palestra Almoço do Empresariado"
8859693000184,"LANCHETERIA ZUMBA DA CARNE DE SOL LTDA-ME","SÃO PAULO","SP",17151,28/07/2018,216,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",27/07/2018,30/07/2018,"Almoço com Empresários - FIESP"
7535345000199,"THIAGO JOSE MEDEIROS SAMPAIO CANTINA - ME","RIO DE JANEIRO","RJ",12,30/07/2018,3420,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",26/07/2018,27/07/2018,"Palestra Almoço do Empresariado"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5111,30/07/2018,3540,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",27/07/2018,30/07/2018,"Almoço com Empresários - FIESP"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5831,09/11/2018,9000,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",05/11/2018,10/11/2018,"Abert. Of do 30o Salão Intern. do Automóvel às 10h e Jantar Esp em Comemoraçâo aos 50 anos de Fundação da ABRAS e do Dia Nac do Super no dia 08/11 e, Jantar da Câmara de Comércio Árabe-Brasileira em homenagem ao Presidente da República no, dia 09/11."
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5832,09/11/2018,7770,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",05/11/2018,10/11/2018,"Abert. Of do 30o Salão Intern. do Automóvel às 10h e Jantar Esp em Comemoraçâo aos 50 anos de Fundação da ABRAS e do Dia Nac do Super no dia 08/11 e, Jantar da Câmara de Comércio Árabe-Brasileira em homenagem ao Presidente da República no, dia 09/11."
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5856,13/11/2018,720,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",13/11/2018,14/11/2018,"Agenda Privada"
27013023000197,"CHURRASCARIA TORDINHO NEGRO DE CAMPINAS EPP","CAMPINAS","SP",52,14/11/2018,11795,"FORNECIMENTO DE ALIMENTAÇÃO","CAMPINAS","SP",11/11/2018,14/11/2018,"Inauguração da 1a Etapa do Projeto Sirius"
18742431000199,"PANIFICADORA ESQUINA LUZITANA LTDA",,"SP",1112,14/11/2018,"7526,9","FORNECIMENTO DE ALIMENTAÇÃO","CAMPINAS","SP",11/11/2018,14/11/2018,"Inauguração da 1a Etapa do Projeto Sirius"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5904,24/11/2018,600,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",23/11/2018,25/11/2018,"Agenda Privada"
18361124000168,"PIZZARIA E RESTAURANTE PAULISTANO LTDA - ME",,"SP",62562,"01-abr-18",35,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",29/03/2018,"03-abr-18","Cerimônia de Abertura do Fórum Econômico Brasil-Países Árabes - Construindo o Futuro."
18361124000168,"PIZZARIA E RESTAURANTE PAULISTANO LTDA - ME",,"SP",62563,"01-abr-18",35,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",29/03/2018,"03-abr-18","Cerimônia de Abertura do Fórum Econômico Brasil-Países Árabes - Construindo o Futuro."
18361124000168,"PIZZARIA E RESTAURANTE PAULISTANO LTDA - ME",,"SP",62564,"01-abr-18",35,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",29/03/2018,"03-abr-18","Cerimônia de Abertura do Fórum Econômico Brasil-Países Árabes - Construindo o Futuro."
18361124000168,"PIZZARIA E RESTAURANTE PAULISTANO LTDA - ME",,"SP",62565,"01-abr-18",35,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",29/03/2018,"03-abr-18","Cerimônia de Abertura do Fórum Econômico Brasil-Países Árabes - Construindo o Futuro."
18361124000168,"PIZZARIA E RESTAURANTE PAULISTANO LTDA - ME",,"SP",62566,"01-abr-18",35,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",29/03/2018,"03-abr-18","Cerimônia de Abertura do Fórum Econômico Brasil-Países Árabes - Construindo o Futuro."
18361124000168,"PIZZARIA E RESTAURANTE PAULISTANO LTDA - ME",,"SP",62567,"01-abr-18",35,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",29/03/2018,"03-abr-18","Cerimônia de Abertura do Fórum Econômico Brasil-Países Árabes - Construindo o Futuro."
18361124000168,"PIZZARIA E RESTAURANTE PAULISTANO LTDA - ME",,"SP",62568,"01-abr-18",35,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",29/03/2018,"03-abr-18","Cerimônia de Abertura do Fórum Econômico Brasil-Países Árabes - Construindo o Futuro."
